SID,ISO_TIME,LAT,LON,WMO_WIND,wind_was_missing,wind_imputation,WMO_PRES,pres_was_missing,pres_imputation,Status Wind,Status Pres
2017079S13122,2017-03-21 12:00:00,-17.1,117.4,30.0,0,Original,1003.0,0,Original,Asli,Asli
2017079S13122,2017-03-21 15:00:00,-17.3,117.3,30.0,1,Linear,1003.0,1,Linear,Perbaikan,Perbaikan
2017079S13122,2017-03-21 18:00:00,-17.4,117.1,30.0,0,Original,1003.0,0,Original,Asli,Asli
2017079S13122,2017-03-21 21:00:00,-17.4,117.0,27.5,1,Linear,1002.5,1,Linear,Perbaikan,Perbaikan
2017079S13122,2017-03-22 00:00:00,-17.4,117.0,25.0,0,Original,1002.0,0,Original,Asli,Asli
2017079S13122,2017-03-22 03:00:00,-17.5,116.9,25.0,1,Linear,1002.0,1,Linear,Perbaikan,Perbaikan
2017079S13122,2017-03-22 06:00:00,-17.6,116.8,25.0,0,Original,1002.0,0,Original,Asli,Asli
2017079S13122,2017-03-22 09:00:00,-17.8,117.0,27.5,1,Linear,1002.0,1,Linear,Perbaikan,Perbaikan
2017079S13122,2017-03-22 12:00:00,-18.1,117.3,30.0,0,Original,1002.0,0,Original,Asli,Asli
2017079S13122,2017-03-22 15:00:00,-18.4,117.6,30.0,1,Linear,1002.0,1,Linear,Perbaikan,Perbaikan
2017079S13122,2017-03-22 18:00:00,-18.7,118.0,30.0,0,Original,1002.0,0,Original,Asli,Asli
2017079S13122,2017-03-22 21:00:00,-19.1,118.2,32.5,1,Linear,1000.0,1,Linear,Perbaikan,Perbaikan
2017079S13122,2017-03-23 00:00:00,-19.5,118.3,35.0,0,Original,998.0,0,Original,Asli,Asli
2017079S13122,2017-03-23 03:00:00,-20.0,118.4,50.0,0,Original,985.0,0,Original,Asli,Asli
2017079S13122,2017-03-23 05:00:00,-20.3,118.5,50.0,0,Original,985.0,0,Original,Asli,Asli
2017079S13122,2017-03-23 06:00:00,-20.5,118.4,45.0,0,Original,989.0,0,Original,Asli,Asli
2017079S13122,2017-03-23 09:00:00,-20.8,118.7,40.0,0,Original,992.0,0,Original,Asli,Asli
2017079S13122,2017-03-23 12:00:00,-21.4,119.2,30.0,0,Original,998.0,0,Original,Asli,Asli
2017079S13122,2017-03-23 15:00:00,-22.0,119.3,25.0,1,Linear,999.0,1,Linear,Perbaikan,Perbaikan
2017079S13122,2017-03-23 18:00:00,-22.5,119.2,20.0,0,Original,1000.0,0,Original,Asli,Asli
2017081S10096,2017-03-21 18:00:00,-10.0,96.4,15.0,0,Original,1007.0,0,Original,Asli,Asli
2017081S10096,2017-03-21 21:00:00,-10.1,97.0,17.5,1,Linear,1007.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-22 00:00:00,-10.2,97.5,20.0,0,Original,1007.0,0,Original,Asli,Asli
2017081S10096,2017-03-22 03:00:00,-10.2,98.0,22.5,1,Linear,1006.5,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-22 06:00:00,-10.3,98.5,25.0,0,Original,1006.0,0,Original,Asli,Asli
2017081S10096,2017-03-22 09:00:00,-10.6,98.9,27.5,1,Linear,1005.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-22 12:00:00,-10.9,99.2,30.0,0,Original,1004.0,0,Original,Asli,Asli
2017081S10096,2017-03-22 15:00:00,-11.0,99.5,30.0,1,Linear,1003.5,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-22 18:00:00,-11.3,99.7,30.0,0,Original,1003.0,0,Original,Asli,Asli
2017081S10096,2017-03-22 21:00:00,-11.7,99.9,32.5,1,Linear,1002.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-23 00:00:00,-12.1,100.1,35.0,0,Original,1001.0,0,Original,Asli,Asli
2017081S10096,2017-03-23 03:00:00,-12.4,100.3,35.0,1,Linear,1000.5,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-23 06:00:00,-12.7,100.5,35.0,0,Original,1000.0,0,Original,Asli,Asli
2017081S10096,2017-03-23 09:00:00,-13.0,100.6,35.0,1,Linear,1000.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-23 12:00:00,-13.2,100.7,35.0,0,Original,1000.0,0,Original,Asli,Asli
2017081S10096,2017-03-23 15:00:00,-13.3,100.7,37.5,1,Linear,999.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-23 18:00:00,-13.4,100.8,40.0,0,Original,998.0,0,Original,Asli,Asli
2017081S10096,2017-03-23 21:00:00,-13.7,100.8,40.0,1,Linear,997.5,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-24 00:00:00,-13.9,100.8,40.0,0,Original,997.0,0,Original,Asli,Asli
2017081S10096,2017-03-24 03:00:00,-14.1,100.8,40.0,1,Linear,997.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-24 06:00:00,-14.3,100.8,40.0,0,Original,997.0,0,Original,Asli,Asli
2017081S10096,2017-03-24 09:00:00,-14.5,100.7,42.5,1,Linear,995.5,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-24 12:00:00,-14.6,100.6,45.0,0,Original,994.0,0,Original,Asli,Asli
2017081S10096,2017-03-24 15:00:00,-14.7,100.6,45.0,1,Linear,994.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-24 18:00:00,-14.9,100.5,45.0,0,Original,994.0,0,Original,Asli,Asli
2017081S10096,2017-03-24 21:00:00,-15.0,100.4,42.5,1,Linear,995.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-25 00:00:00,-15.2,100.4,40.0,0,Original,996.0,0,Original,Asli,Asli
2017081S10096,2017-03-25 03:00:00,-15.3,100.4,40.0,1,Linear,996.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-25 06:00:00,-15.5,100.4,40.0,0,Original,996.0,0,Original,Asli,Asli
2017081S10096,2017-03-25 09:00:00,-15.5,100.3,40.0,1,Linear,996.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-25 12:00:00,-15.6,100.2,40.0,0,Original,996.0,0,Original,Asli,Asli
2017081S10096,2017-03-25 15:00:00,-15.7,100.1,40.0,1,Linear,996.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-25 18:00:00,-15.7,100.0,40.0,0,Original,996.0,0,Original,Asli,Asli
2017081S10096,2017-03-25 21:00:00,-15.8,99.8,40.0,1,Linear,997.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-26 00:00:00,-15.8,99.7,40.0,0,Original,998.0,0,Original,Asli,Asli
2017081S10096,2017-03-26 03:00:00,-15.9,99.5,40.0,1,Linear,998.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-26 06:00:00,-16.0,99.3,40.0,0,Original,998.0,0,Original,Asli,Asli
2017081S10096,2017-03-26 09:00:00,-15.9,99.0,37.5,1,Linear,999.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-26 12:00:00,-15.8,98.7,35.0,0,Original,1000.0,0,Original,Asli,Asli
2017081S10096,2017-03-26 15:00:00,-15.6,98.4,35.0,1,Linear,1001.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-26 18:00:00,-15.4,98.1,35.0,0,Original,1002.0,0,Original,Asli,Asli
2017081S10096,2017-03-26 21:00:00,-15.4,98.0,32.5,1,Linear,1003.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-27 00:00:00,-15.4,97.8,30.0,0,Original,1004.0,0,Original,Asli,Asli
2017081S10096,2017-03-27 03:00:00,-15.4,97.5,30.0,1,Linear,1004.5,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-27 06:00:00,-15.4,97.3,30.0,0,Original,1005.0,0,Original,Asli,Asli
2017081S10096,2017-03-27 09:00:00,-15.4,97.1,30.0,1,Linear,1005.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-27 12:00:00,-15.4,97.0,30.0,0,Original,1005.0,0,Original,Asli,Asli
2017081S10096,2017-03-27 15:00:00,-15.3,96.7,30.0,1,Linear,1005.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-27 18:00:00,-15.3,96.5,30.0,0,Original,1005.0,0,Original,Asli,Asli
2017081S10096,2017-03-27 21:00:00,-15.3,96.3,30.0,1,Linear,1005.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-28 00:00:00,-15.4,96.1,30.0,0,Original,1005.0,0,Original,Asli,Asli
2017081S10096,2017-03-28 03:00:00,-15.5,96.0,30.0,1,Linear,1005.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-28 06:00:00,-15.6,95.8,30.0,0,Original,1005.0,0,Original,Asli,Asli
2017081S10096,2017-03-28 09:00:00,-15.6,95.5,30.0,1,Linear,1005.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-28 12:00:00,-15.6,95.3,30.0,0,Original,1005.0,0,Original,Asli,Asli
2017081S10096,2017-03-28 15:00:00,-15.6,95.0,30.0,1,Linear,1005.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-28 18:00:00,-15.7,94.8,30.0,0,Original,1005.0,0,Original,Asli,Asli
2017081S10096,2017-03-28 21:00:00,-15.7,94.5,30.0,1,Linear,1005.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-29 00:00:00,-15.8,94.2,30.0,0,Original,1005.0,0,Original,Asli,Asli
2017081S10096,2017-03-29 03:00:00,-15.8,93.7,27.5,1,Linear,1006.5,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-29 06:00:00,-16.0,93.3,25.0,0,Original,1008.0,0,Original,Asli,Asli
2017081S10096,2017-03-29 09:00:00,-16.2,93.0,25.0,1,Linear,1008.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-29 12:00:00,-16.4,92.7,25.0,0,Original,1008.0,0,Original,Asli,Asli
2017081S10096,2017-03-29 15:00:00,-16.3,92.3,25.0,1,Linear,1008.0,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-29 18:00:00,-16.2,91.9,25.0,0,Original,1008.0,0,Original,Asli,Asli
2017081S10096,2017-03-29 21:00:00,-16.1,91.5,25.0,1,Linear,1008.5,1,Linear,Perbaikan,Perbaikan
2017081S10096,2017-03-30 00:00:00,-16.1,91.2,25.0,0,Original,1009.0,0,Original,Asli,Asli
2017081S10096,2017-03-30 03:00:00,-16.1,91.0,25.0,1,Forward/Backward,1009.0,1,Forward/Backward,Perbaikan,Perbaikan
2017081S10096,2017-03-30 06:00:00,-16.1,90.8,25.0,1,Forward/Backward,1009.0,1,Forward/Backward,Perbaikan,Perbaikan
2017081S10096,2017-03-30 09:00:00,-16.1,90.4,25.0,1,Forward/Backward,1009.0,1,Forward/Backward,Perbaikan,Perbaikan
2017081S10096,2017-03-30 12:00:00,-16.2,89.9,25.0,1,Forward/Backward,1009.0,1,Forward/Backward,Perbaikan,Perbaikan
2018044S10133,2018-02-12 18:00:00,-10.0,132.5,15.0,0,Original,1006.0,0,Original,Asli,Asli
2018044S10133,2018-02-12 21:00:00,-10.3,132.6,15.0,1,Linear,1006.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-13 00:00:00,-10.6,132.8,15.0,0,Original,1006.0,0,Original,Asli,Asli
2018044S10133,2018-02-13 03:00:00,-10.8,133.3,15.0,1,Linear,1005.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-13 06:00:00,-11.1,133.5,15.0,0,Original,1004.0,0,Original,Asli,Asli
2018044S10133,2018-02-13 09:00:00,-11.7,133.0,17.5,1,Linear,1004.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-13 12:00:00,-12.4,132.3,20.0,0,Original,1004.0,0,Original,Asli,Asli
2018044S10133,2018-02-13 15:00:00,-12.9,131.8,20.0,1,Linear,1004.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-13 18:00:00,-13.2,131.3,20.0,0,Original,1004.0,0,Original,Asli,Asli
2018044S10133,2018-02-13 21:00:00,-13.4,130.8,22.5,1,Linear,1004.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-14 00:00:00,-13.6,130.2,25.0,0,Original,1004.0,0,Original,Asli,Asli
2018044S10133,2018-02-14 03:00:00,-13.8,129.5,27.5,1,Linear,1003.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-14 06:00:00,-14.1,129.0,30.0,0,Original,1003.0,0,Original,Asli,Asli
2018044S10133,2018-02-14 09:00:00,-14.3,128.6,30.0,1,Linear,1002.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-14 12:00:00,-14.6,128.3,30.0,0,Original,1001.0,0,Original,Asli,Asli
2018044S10133,2018-02-14 15:00:00,-14.7,127.6,27.5,1,Linear,1001.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-14 18:00:00,-14.8,126.9,25.0,0,Original,1001.0,0,Original,Asli,Asli
2018044S10133,2018-02-14 21:00:00,-15.0,126.4,25.0,1,Linear,1001.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-15 00:00:00,-15.2,126.1,25.0,0,Original,1002.0,0,Original,Asli,Asli
2018044S10133,2018-02-15 03:00:00,-15.6,125.9,25.0,1,Linear,1002.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-15 06:00:00,-16.1,125.6,25.0,0,Original,1002.0,0,Original,Asli,Asli
2018044S10133,2018-02-15 09:00:00,-16.5,125.1,25.0,1,Linear,1002.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-15 12:00:00,-16.8,124.5,25.0,0,Original,1003.0,0,Original,Asli,Asli
2018044S10133,2018-02-15 15:00:00,-17.1,123.7,25.0,1,Linear,1003.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-15 18:00:00,-17.2,123.1,25.0,0,Original,1003.0,0,Original,Asli,Asli
2018044S10133,2018-02-15 21:00:00,-17.3,122.6,30.0,1,Linear,1000.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-16 00:00:00,-17.4,122.3,35.0,0,Original,998.0,0,Original,Asli,Asli
2018044S10133,2018-02-16 03:00:00,-17.6,121.9,37.5,1,Linear,994.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-16 06:00:00,-17.8,121.6,40.0,0,Original,991.0,0,Original,Asli,Asli
2018044S10133,2018-02-16 09:00:00,-18.1,121.3,40.0,1,Linear,990.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-16 12:00:00,-18.3,121.1,40.0,0,Original,989.0,0,Original,Asli,Asli
2018044S10133,2018-02-16 15:00:00,-18.4,121.0,40.0,1,Linear,989.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-16 18:00:00,-18.5,120.9,40.0,0,Original,989.0,0,Original,Asli,Asli
2018044S10133,2018-02-16 21:00:00,-18.6,120.8,42.5,1,Linear,987.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-17 00:00:00,-18.8,120.7,45.0,0,Original,986.0,0,Original,Asli,Asli
2018044S10133,2018-02-17 03:00:00,-19.0,120.5,47.5,1,Linear,984.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-17 06:00:00,-19.2,120.5,50.0,0,Original,983.0,0,Original,Asli,Asli
2018044S10133,2018-02-17 09:00:00,-19.2,120.5,55.0,1,Linear,978.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-17 12:00:00,-19.2,120.6,60.0,0,Original,974.0,0,Original,Asli,Asli
2018044S10133,2018-02-17 15:00:00,-19.1,120.8,65.0,1,Linear,970.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-17 18:00:00,-19.2,121.0,70.0,0,Original,966.0,0,Original,Asli,Asli
2018044S10133,2018-02-17 21:00:00,-19.2,121.3,75.0,1,Linear,962.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-18 00:00:00,-19.3,121.6,80.0,0,Original,959.0,0,Original,Asli,Asli
2018044S10133,2018-02-18 03:00:00,-19.5,121.8,80.0,1,Linear,957.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-18 06:00:00,-19.8,122.1,80.0,0,Original,955.0,0,Original,Asli,Asli
2018044S10133,2018-02-18 09:00:00,-20.0,122.2,75.0,1,Linear,960.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-18 12:00:00,-20.4,122.4,70.0,0,Original,965.0,0,Original,Asli,Asli
2018044S10133,2018-02-18 15:00:00,-20.7,122.5,65.0,1,Linear,969.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-18 18:00:00,-21.0,122.7,60.0,0,Original,973.0,0,Original,Asli,Asli
2018044S10133,2018-02-18 21:00:00,-21.2,122.8,50.0,1,Linear,978.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-19 00:00:00,-21.5,123.0,40.0,0,Original,984.0,0,Original,Asli,Asli
2018044S10133,2018-02-19 03:00:00,-21.8,123.1,37.5,1,Linear,985.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-19 06:00:00,-22.1,123.3,35.0,0,Original,987.0,0,Original,Asli,Asli
2018044S10133,2018-02-19 09:00:00,-22.4,123.4,32.5,1,Linear,988.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-19 12:00:00,-22.7,123.6,30.0,0,Original,990.0,0,Original,Asli,Asli
2018044S10133,2018-02-19 15:00:00,-22.9,123.7,27.5,1,Linear,993.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-19 18:00:00,-23.2,123.8,25.0,0,Original,996.0,0,Original,Asli,Asli
2018044S10133,2018-02-19 21:00:00,-23.5,123.9,22.5,1,Linear,996.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-20 00:00:00,-23.8,124.0,20.0,0,Original,997.0,0,Original,Asli,Asli
2018044S10133,2018-02-20 03:00:00,-24.1,124.2,20.0,1,Linear,997.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-20 06:00:00,-24.4,124.4,20.0,0,Original,997.0,0,Original,Asli,Asli
2018044S10133,2018-02-20 09:00:00,-24.7,124.5,20.0,1,Linear,997.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-20 12:00:00,-25.1,124.6,20.0,0,Original,997.0,0,Original,Asli,Asli
2018044S10133,2018-02-20 15:00:00,-25.6,124.7,20.0,1,Linear,997.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-20 18:00:00,-26.2,124.8,20.0,0,Original,997.0,0,Original,Asli,Asli
2018044S10133,2018-02-20 21:00:00,-26.7,124.9,20.0,1,Linear,997.5,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-21 00:00:00,-27.2,125.1,20.0,0,Original,998.0,0,Original,Asli,Asli
2018044S10133,2018-02-21 03:00:00,-27.8,125.5,20.0,1,Linear,999.0,1,Linear,Perbaikan,Perbaikan
2018044S10133,2018-02-21 06:00:00,-28.4,126.1,20.0,0,Original,1000.0,0,Original,Asli,Asli
2018073S12057,2018-03-13 12:00:00,-11.9,56.8,20.0,0,Original,1003.0,0,Original,Asli,Asli
2018073S12057,2018-03-13 15:00:00,-12.2,57.0,21.5,1,Linear,1002.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-13 18:00:00,-12.4,57.0,23.0,0,Original,1002.0,0,Original,Asli,Asli
2018073S12057,2018-03-13 21:00:00,-12.6,56.8,24.0,1,Linear,1001.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-14 00:00:00,-12.9,56.6,25.0,0,Original,1001.0,0,Original,Asli,Asli
2018073S12057,2018-03-14 03:00:00,-13.1,56.3,25.0,1,Linear,1000.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-14 06:00:00,-13.3,56.2,25.0,0,Original,1000.0,0,Original,Asli,Asli
2018073S12057,2018-03-14 09:00:00,-13.5,56.0,27.5,1,Linear,999.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-14 12:00:00,-13.7,55.8,30.0,0,Original,998.0,0,Original,Asli,Asli
2018073S12057,2018-03-14 15:00:00,-13.9,55.6,32.5,1,Linear,996.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-14 18:00:00,-14.1,55.3,35.0,0,Original,995.0,0,Original,Asli,Asli
2018073S12057,2018-03-14 21:00:00,-14.3,54.9,38.5,1,Linear,993.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-15 00:00:00,-14.7,54.5,42.0,0,Original,991.0,0,Original,Asli,Asli
2018073S12057,2018-03-15 03:00:00,-14.9,54.1,46.0,1,Linear,989.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-15 06:00:00,-15.1,53.8,50.0,0,Original,987.0,0,Original,Asli,Asli
2018073S12057,2018-03-15 09:00:00,-15.3,53.4,50.0,1,Linear,987.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-15 12:00:00,-15.4,53.1,50.0,0,Original,987.0,0,Original,Asli,Asli
2018073S12057,2018-03-15 15:00:00,-15.6,52.5,50.0,1,Linear,987.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-15 18:00:00,-15.8,51.9,50.0,0,Original,987.0,0,Original,Asli,Asli
2018073S12057,2018-03-15 21:00:00,-15.9,51.4,50.0,1,Linear,987.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-16 00:00:00,-15.9,51.1,50.0,0,Original,987.0,0,Original,Asli,Asli
2018073S12057,2018-03-16 03:00:00,-15.8,50.8,52.5,1,Linear,985.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-16 06:00:00,-15.8,50.6,55.0,0,Original,983.0,0,Original,Asli,Asli
2018073S12057,2018-03-16 09:00:00,-15.8,50.4,57.5,1,Linear,981.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-16 12:00:00,-15.8,50.2,60.0,0,Original,980.0,0,Original,Asli,Asli
2018073S12057,2018-03-16 15:00:00,-15.8,49.9,55.0,1,Linear,982.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-16 18:00:00,-15.7,49.7,50.0,0,Original,985.0,0,Original,Asli,Asli
2018073S12057,2018-03-16 21:00:00,-15.6,49.6,47.5,1,Linear,986.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-17 00:00:00,-15.6,49.6,45.0,0,Original,988.0,0,Original,Asli,Asli
2018073S12057,2018-03-17 03:00:00,-15.7,49.5,42.5,1,Linear,990.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-17 06:00:00,-15.9,49.5,40.0,0,Original,992.0,0,Original,Asli,Asli
2018073S12057,2018-03-17 09:00:00,-16.2,49.5,37.5,1,Linear,993.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-17 12:00:00,-16.6,49.6,35.0,0,Original,995.0,0,Original,Asli,Asli
2018073S12057,2018-03-17 15:00:00,-17.0,49.6,35.0,1,Linear,995.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-17 18:00:00,-17.6,49.6,35.0,0,Original,995.0,0,Original,Asli,Asli
2018073S12057,2018-03-17 21:00:00,-18.0,49.5,35.0,1,Linear,994.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-18 00:00:00,-18.5,49.5,35.0,0,Original,994.0,0,Original,Asli,Asli
2018073S12057,2018-03-18 03:00:00,-19.1,49.3,36.0,1,Linear,993.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-18 06:00:00,-19.6,49.2,37.0,0,Original,993.0,0,Original,Asli,Asli
2018073S12057,2018-03-18 09:00:00,-19.9,49.2,38.5,1,Linear,992.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-18 12:00:00,-20.2,49.4,40.0,0,Original,991.0,0,Original,Asli,Asli
2018073S12057,2018-03-18 15:00:00,-20.6,49.5,41.0,1,Linear,990.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-18 18:00:00,-21.1,49.7,42.0,0,Original,990.0,0,Original,Asli,Asli
2018073S12057,2018-03-18 21:00:00,-21.6,49.8,42.5,1,Linear,989.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-19 00:00:00,-22.1,49.9,43.0,0,Original,989.0,0,Original,Asli,Asli
2018073S12057,2018-03-19 03:00:00,-22.5,50.1,44.0,1,Linear,988.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-19 06:00:00,-23.0,50.3,45.0,0,Original,987.0,0,Original,Asli,Asli
2018073S12057,2018-03-19 09:00:00,-23.3,50.5,46.0,1,Linear,986.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-19 12:00:00,-23.8,50.8,47.0,0,Original,985.0,0,Original,Asli,Asli
2018073S12057,2018-03-19 15:00:00,-24.4,51.2,48.5,1,Linear,984.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-19 18:00:00,-25.1,51.6,50.0,0,Original,983.0,0,Original,Asli,Asli
2018073S12057,2018-03-19 21:00:00,-25.7,52.0,48.5,1,Linear,984.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-20 00:00:00,-26.3,52.3,47.0,0,Original,985.0,0,Original,Asli,Asli
2018073S12057,2018-03-20 03:00:00,-26.9,52.6,45.0,1,Linear,986.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-20 06:00:00,-27.5,53.0,43.0,0,Original,987.0,0,Original,Asli,Asli
2018073S12057,2018-03-20 09:00:00,-28.1,53.3,43.0,1,Linear,987.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-20 12:00:00,-28.8,53.8,43.0,0,Original,987.0,0,Original,Asli,Asli
2018073S12057,2018-03-20 15:00:00,-29.5,54.1,43.0,1,Linear,987.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-20 18:00:00,-30.2,54.4,43.0,0,Original,987.0,0,Original,Asli,Asli
2018073S12057,2018-03-20 21:00:00,-30.8,54.6,43.0,1,Linear,987.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-21 00:00:00,-31.4,54.7,43.0,0,Original,987.0,0,Original,Asli,Asli
2018073S12057,2018-03-21 03:00:00,-32.0,55.0,43.0,1,Linear,987.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-21 06:00:00,-32.5,55.2,43.0,0,Original,987.0,0,Original,Asli,Asli
2018073S12057,2018-03-21 09:00:00,-33.2,55.2,42.5,1,Linear,987.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-21 12:00:00,-33.7,55.4,42.0,0,Original,988.0,0,Original,Asli,Asli
2018073S12057,2018-03-21 15:00:00,-34.1,55.8,41.0,1,Linear,988.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-21 18:00:00,-34.6,56.3,40.0,0,Original,989.0,0,Original,Asli,Asli
2018073S12057,2018-03-21 21:00:00,-35.2,56.7,40.0,1,Linear,989.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-22 00:00:00,-35.9,57.2,40.0,0,Original,989.0,0,Original,Asli,Asli
2018073S12057,2018-03-22 03:00:00,-36.8,57.6,41.0,1,Linear,988.5,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-22 06:00:00,-37.8,58.2,42.0,0,Original,988.0,0,Original,Asli,Asli
2018073S12057,2018-03-22 09:00:00,-38.9,59.1,43.5,1,Linear,987.0,1,Linear,Perbaikan,Perbaikan
2018073S12057,2018-03-22 12:00:00,-40.3,60.1,45.0,0,Original,986.0,0,Original,Asli,Asli
2018073S12057,2018-03-22 15:00:00,-41.9,61.2,46.0,1,Linear,985.5,1,Linear,Perbaikan,Perbaikan
